timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,istio-ingressgateway_frontend&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,istio-ingressgateway_frontend&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,istio-ingressgateway_frontend&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2023-09-25 02:33:34,1.2400000000000007,4.428571428571429,14.80769230769231,15000.0,2.7142857142857144,1.0840336134453783,1.6666666666666665,156.6326530612245,,3.0,0.25,0.4443127962085308,0.45312500000000006,10.0,1.6666666666666665,3.0,4.247999999999999,20.800000000000004,26.250000000000057,27000.0,4.542857142857143,4.2705882352941185,4.333333333333334,248.46938775510205,,4.6,0.45,4.104294478527608,4.107692307692307,49.0,4.333333333333334,4.6,4.924799999999999,24.580000000000002,66.50000000000003,29700.0,4.954285714285715,4.987563025210084,4.933333333333333,25000.000000000022,,4.960000000000001,0.49500000000000005,4.932515337423315,4.9107692307692306,17999.99999999995,4.933333333333334,4.96
2023-09-25 02:33:39,0.45370370370370366,11.5,14.934210526315791,15000.0,2.7142857142857144,1.0840336134453783,2.333333333333333,156.6326530612245,,3.0,0.3,0.4360189573459715,1.2666666666666666,10.0,2.199914680317816,2.8333185211517953,4.109090909090909,22.300000000000004,34.25000000000004,27000.0,4.542857142857143,4.2705882352941185,4.466666666666667,248.46938775510205,,4.6,2.6000000000000005,4.082051282051281,4.253333333333334,49.0,4.439982936063563,4.5666637042303595,4.910909090909091,24.73,63.50000000000038,29700.0,4.954285714285715,4.987563025210084,4.946666666666667,25000.000000000022,,4.960000000000001,4.76,4.931282051282049,4.925333333333334,17999.99999999995,4.943998293606356,4.9566663704230365
2023-09-25 02:33:44,0.44642857142857145,11.5,14.934210526315791,15000.0,2.7142857142857144,1.0840336134453783,2.333333333333333,142.0,,3.0,0.3,0.4360189573459715,1.2666666666666666,9.545454545454547,2.199914680317816,2.714263949723862,4.09090909090909,22.300000000000004,34.25000000000004,27000.0,4.542857142857143,4.2705882352941185,4.466666666666667,245.20000000000002,,4.6,2.6000000000000005,4.082051282051281,4.253333333333334,49.285714285714285,4.439982936063563,4.542852789944773,4.90909090909091,24.73,63.50000000000038,29700.0,4.954285714285715,4.987563025210084,4.946666666666667,24266.66666666668,,4.960000000000001,4.76,4.931282051282049,4.925333333333334,18799.999999999993,4.943998293606356,4.954285278994477
2023-09-25 02:33:49,0.44642857142857145,5.0,14.82142857142857,250.0,2.8,0.44428571428571434,2.333333333333333,142.0,,3.0,0.3,0.4377990430622009,1.1999999999999997,10.00000000000005,2.199914680317816,2.714263949723862,4.09090909090909,22.0,29.166666666666654,26000.0,4.56,4.0852941176470585,4.466666666666667,245.20000000000002,,4.6,2.6000000000000005,4.06751592356688,4.24,5250.0000000000055,4.439982936063563,4.542852789944773,4.90909090909091,24.700000000000003,47.91666666666667,29600.000000000004,4.9559999999999995,4.908529411764706,4.946666666666667,24266.66666666668,,4.960000000000001,4.76,4.906751592356688,4.924,24199.999999999993,4.943998293606356,4.954285278994477
2023-09-25 02:33:54,0.48,11.875,14.13265306122449,250.0,2.8,0.44428571428571434,3.0,142.0,,3.0,2.333333333333333,0.463302752293578,0.4632352941176471,10.00000000000005,2.333392603129445,2.55560823825752,4.165217391304348,22.375,23.806122448979593,26000.0,4.56,4.0852941176470585,4.6,245.20000000000002,,4.6,4.466666666666667,4.131182795698925,4.13103448275862,5250.0000000000055,4.466678520625889,4.511121647651503,4.9165217391304346,24.7375,45.06249999999996,29600.000000000004,4.9559999999999995,4.908529411764706,4.960000000000001,24266.66666666668,,4.960000000000001,4.946666666666667,4.913118279569893,4.913103448275862,24199.999999999993,4.946667852062589,4.95111216476515
2023-09-25 02:33:59,0.5,11.875,14.13265306122449,250.0,2.8,0.44428571428571434,3.0,165.45454545454544,,3.0,2.333333333333333,0.463302752293578,0.4632352941176471,25.000000000000007,3.0,2.7000320051208195,4.200000000000001,22.375,23.806122448979593,26000.0,4.56,4.0852941176470585,4.6,5800.000000000004,,4.6,4.466666666666667,4.131182795698925,4.13103448275862,4833.333333333341,4.6,4.540006401024164,4.92,24.7375,45.06249999999996,29600.000000000004,4.9559999999999995,4.908529411764706,4.960000000000001,26319.999999999978,,4.960000000000001,4.946666666666667,4.913118279569893,4.913103448275862,23800.000000000036,4.96,4.954000640102416
2023-09-25 02:34:04,0.5,13.0,14.107142857142858,3749.9999999999995,3.0,0.43650793650793646,3.0,165.45454545454544,,3.0,2.333333333333333,0.47010776825805695,0.46970318269595923,17.500000000000025,3.0,2.7000320051208195,4.200000000000001,22.6,24.821428571428573,25000.0,4.6000000000000005,4.0638297872340425,4.6,5800.000000000004,,4.6,4.466666666666667,4.145677098126047,4.144840458053869,275.000000000002,4.6,4.540006401024164,4.92,24.76,47.321428571428584,29499.999999999996,4.96,4.906382978723404,4.960000000000001,26319.999999999978,,4.960000000000001,4.946666666666667,4.914567709812604,4.914484045805386,18199.999999999927,4.96,4.954000640102416
2023-09-25 02:34:09,1.0869565217391306,4.666666666666667,13.958333333333334,3749.9999999999995,3.0,0.43650793650793646,3.0,165.45454545454544,,3.0,2.2,0.4269334798295375,1.000069126585591,17.500000000000025,3.0,3.0,4.217391304347826,21.7,24.125,25000.0,4.6000000000000005,4.0638297872340425,4.6,5800.000000000004,,4.6,4.44,4.034815840979657,4.200013825317118,275.000000000002,4.6000000000000005,4.6,4.921739130434782,24.67,46.1875,29499.999999999996,4.96,4.906382978723404,4.96,26319.999999999978,,4.960000000000001,4.943999999999999,4.903481584097966,4.920001382531712,18199.999999999927,4.96,4.96
2023-09-25 02:34:14,0.46428571428571425,4.666666666666667,13.958333333333334,3749.9999999999995,3.0,0.43650793650793646,3.0,140.9090909090909,,3.0,2.2,0.4269334798295375,1.000069126585591,9.821428571428573,3.0,2.8823529411764706,4.133333333333334,21.7,24.125,25000.0,4.6000000000000005,4.0638297872340425,4.6,3999.99999999998,,4.6,4.44,4.034815840979657,4.200013825317118,2749.99999999999,4.6,4.576470588235295,4.913333333333334,24.67,46.1875,29499.999999999996,4.96,4.906382978723404,4.96,26800.00000000002,,4.96,4.943999999999999,4.903481584097966,4.920001382531712,20199.999999999978,4.96,4.957647058823529
2023-09-25 02:34:19,0.46428571428571425,5.0,13.40909090909091,10000.0,2.5555555555555554,0.37023809523809526,3.0,140.9090909090909,,3.0,2.2,0.4368178230413703,1.0740148069125264,17.499999999999986,3.0,2.8823529411764706,4.133333333333334,22.0,23.772727272727273,26000.0,4.511111111111111,3.7959999999999994,4.6,3999.99999999998,,4.6,4.44,4.064719166661869,4.214802961382506,5666.66666666666,4.6,4.576470588235295,4.913333333333334,24.7,45.25000000000003,29600.000000000004,4.9511111111111115,4.9155999999999995,4.96,26800.00000000002,,4.96,4.943999999999999,4.906471916666186,4.921480296138251,25399.999999999956,4.96,4.957647058823529
2023-09-25 02:34:24,1.2500000000000002,12.5,14.054054054054053,10000.0,2.5555555555555554,0.37023809523809526,3.0,140.9090909090909,,3.0,0.5,0.4241927910636937,1.4285142780942217,17.499999999999986,2.7777777777777777,2.5555555555555554,4.25,22.5,25.71428571428573,26000.0,4.511111111111111,3.7959999999999994,4.6,3999.99999999998,,4.6,4.199999999999999,4.025923430072173,4.285702855618845,5666.66666666666,4.555555555555555,4.511111111111111,4.924999999999999,24.75,47.571428571428555,29600.000000000004,4.9511111111111115,4.9155999999999995,4.96,26800.00000000002,,4.96,4.92,4.902592343007218,4.928570285561884,25399.999999999956,4.955555555555556,4.9511111111111115
2023-09-25 02:34:29,1.580645161290323,12.5,14.054054054054053,10000.0,2.5555555555555554,0.37023809523809526,3.0,133.50906305846314,,3.0,0.5,0.4241927910636937,1.4285142780942217,26.31578947368421,2.3333333333333335,2.111111111111111,4.419354838709678,22.5,25.71428571428573,26000.0,4.511111111111111,3.7959999999999994,4.6,242.0217002808272,,4.6,4.199999999999999,4.025923430072173,4.285702855618845,4500.0000000000055,4.466666666666667,4.4222222222222225,16.750000000000036,24.75,47.571428571428555,29600.000000000004,4.9511111111111115,4.9155999999999995,4.96,21500.819836032824,,4.96,4.92,4.902592343007218,4.928570285561884,24599.999999999993,4.946666666666667,4.942222222222221
2023-09-25 02:34:34,1.580645161290323,4.5,14.946808510638299,20000.0,2.666666666666667,0.44155844155844154,3.0,133.50906305846314,,3.0,0.5,0.415,1.3571428571428568,10.0,2.3333333333333335,2.111111111111111,4.419354838709678,21.5,25.312500000000007,28000.0,4.533333333333333,4.077966101694916,4.6,242.0217002808272,,4.6,4.199999999999999,4.016793893129772,4.271428571428572,599.9999999999993,4.466666666666667,4.4222222222222225,16.750000000000036,24.650000000000002,47.53124999999998,29800.000000000004,4.953333333333333,4.907796610169491,4.96,21500.819836032824,,4.96,4.92,4.929160305343511,4.927142857142858,18399.999999999978,4.946666666666667,4.942222222222221
2023-09-25 02:34:39,1.2222222222222219,5.0,14.117647058823529,20000.0,2.666666666666667,0.44155844155844154,2.6,133.50906305846314,,3.0,0.5,0.4677777777777778,1.2857142857142856,10.0,2.666666666666667,2.5,4.362962962962963,22.0,24.235294117647058,28000.0,4.533333333333333,4.077966101694916,4.5200000000000005,242.0217002808272,,4.6,4.199999999999999,4.156923076923078,4.257142857142858,599.9999999999993,4.533333333333333,4.5,17.049999999999947,24.7,46.41666666666667,29800.000000000004,4.953333333333333,4.907796610169491,4.952,21500.819836032824,,4.96,4.92,4.934153846153846,4.925714285714286,18399.999999999978,4.953333333333333,4.949999999999999
2023-09-25 02:34:44,1.2068965517241381,5.0,14.117647058823529,20000.0,2.666666666666667,0.44155844155844154,2.6,143.8668991440605,,3.0,0.5,0.4677777777777778,1.2857142857142856,9.615384615384617,3.0,2.7777777777777777,4.241379310344827,22.0,24.235294117647058,28000.0,4.533333333333333,4.077966101694916,4.5200000000000005,5099.887991039287,,4.6,4.199999999999999,4.156923076923078,4.257142857142858,49.77272727272728,4.6,4.555555555555555,4.924137931034483,24.7,46.41666666666667,29800.000000000004,4.953333333333333,4.907796610169491,4.952,26366.54220562742,,4.96,4.92,4.934153846153846,4.925714285714286,17600.000000000153,4.960000000000001,4.955555555555556
2023-09-25 02:34:49,1.2068965517241381,4.333333333333334,14.049999999999997,250.0,2.333333333333333,0.4053398058252427,2.6,143.8668991440605,,3.0,0.5,0.4512448132780083,1.1714285714285715,9.6875,3.0,2.7777777777777777,4.241379310344827,21.25,24.249999999999993,26000.0,4.466666666666667,3.9795275590551182,4.5200000000000005,5099.887991039287,,4.6,4.199999999999999,4.103092783505155,4.234285714285715,49.54545454545455,4.6,4.555555555555555,4.924137931034483,24.625,46.45833333333332,29600.000000000004,4.946666666666667,4.926299212598426,4.952,26366.54220562742,,4.96,4.92,4.910309278350516,4.923428571428571,17200.000000000204,4.960000000000001,4.955555555555556
2023-09-25 02:34:54,0.4921875,5.0,14.627659574468083,250.0,2.333333333333333,0.4053398058252427,3.0,143.8668991440605,,3.0,3.0,0.46875000000000006,1.5294117647058825,9.6875,3.0,2.666666666666667,4.187096774193549,22.0,24.202127659574465,26000.0,4.466666666666667,3.9795275590551182,4.6,5099.887991039287,,4.6,4.6,4.142857142857142,4.305882352941177,49.54545454545455,4.6,4.533333333333333,4.918709677419355,24.700000000000003,46.250000000000014,29600.000000000004,4.946666666666667,4.926299212598426,4.960000000000001,26366.54220562742,,4.96,4.960000000000001,4.914285714285715,4.930588235294117,17200.000000000204,4.96,4.953333333333333
2023-09-25 02:34:59,1.1250000000000004,5.0,14.627659574468083,250.0,2.333333333333333,0.4053398058252427,3.0,153.125,,3.0,3.0,0.46875000000000006,1.5294117647058825,10.000000000000034,3.0,2.7777777777777777,4.2250000000000005,22.0,24.202127659574465,26000.0,4.466666666666667,3.9795275590551182,4.6,248.125,,4.6,4.6,4.142857142857142,4.305882352941177,49.56521739130436,4.6,4.555555555555555,4.9225,24.700000000000003,46.250000000000014,29600.000000000004,4.946666666666667,4.926299212598426,4.960000000000001,14800.000000000224,,4.960000000000001,4.960000000000001,4.914285714285715,4.930588235294117,17200.000000000204,4.960000000000001,4.955555555555556
2023-09-25 02:35:04,1.1250000000000004,14.5,14.23913043478261,212.5,2.6363636363636367,0.47314049586776863,3.0,153.125,,3.0,3.0,0.462378640776699,1.6857142857142855,26.041666666666664,3.0,2.7777777777777777,4.2250000000000005,22.900000000000002,23.6304347826087,850.0,4.527272727272727,4.151851851851852,4.6,248.125,,4.6,4.6,4.129142857142858,4.337142857142857,3500.0,4.6,4.555555555555555,4.9225,24.79,44.0,985.0,4.952727272727273,4.9151851851851855,4.960000000000001,14800.000000000224,,4.96,4.960000000000001,4.912914285714285,4.933714285714285,23199.999999999927,4.960000000000001,4.955555555555556
2023-09-25 02:35:09,1.4,4.0,14.000000000000002,212.5,2.6363636363636367,0.47314049586776863,3.0,153.125,,3.0,1.3333333333333337,0.42607003891050577,0.48611111111111105,26.041666666666664,2.6923076923076925,3.0,4.28,20.5,24.66666666666667,850.0,4.527272727272727,4.151851851851852,6.500000000000002,248.125,,4.6,4.266666666666667,4.0320441988950275,4.1764705882352935,3500.0,4.538461538461538,4.6,4.928,24.549999999999997,47.14285714285713,985.0,4.952727272727273,4.9151851851851855,9.65,14800.000000000224,,4.96,4.926666666666668,4.903204419889502,4.91764705882353,23199.999999999927,4.953846153846154,4.96
2023-09-25 02:35:14,1.2857142857142856,4.0,14.000000000000002,212.5,2.6363636363636367,0.47314049586776863,3.0,165.45454545454544,,3.0,1.3333333333333337,0.42607003891050577,0.48611111111111105,15.62499999999998,2.5999999999999996,3.0,4.257142857142857,20.5,24.66666666666667,850.0,4.527272727272727,4.151851851851852,6.500000000000002,4666.666666666669,,4.6000000000000005,4.266666666666667,4.0320441988950275,4.1764705882352935,3416.6666666666647,4.5200000000000005,4.6000000000000005,4.925714285714285,24.549999999999997,47.14285714285713,985.0,4.952727272727273,4.9151851851851855,9.65,25299.999999999985,,4.96,4.926666666666668,4.903204419889502,4.91764705882353,23099.999999999935,4.952,4.96
2023-09-25 02:35:19,1.2857142857142856,5.0,14.000000000000002,8749.999999999998,1.6666666666666665,0.43309859154929575,3.0,165.45454545454544,,3.0,1.3333333333333337,0.4354508196721311,0.4729729729729729,9.500000000000002,2.5999999999999996,3.0,4.257142857142857,22.0,24.66666666666667,25600.0,4.333333333333334,4.0538461538461545,6.500000000000002,4666.666666666669,,4.6,4.266666666666667,4.060773480662983,4.1515151515151505,49.40476190476191,4.5200000000000005,4.6000000000000005,4.925714285714285,24.699999999999996,47.14285714285713,29560.000000000004,4.933333333333333,4.905384615384614,9.65,25299.999999999985,,4.96,4.926666666666668,4.906077348066297,4.915151515151514,17000.000000000226,4.952,4.96
2023-09-25 02:35:24,1.4,12.25,14.534883720930234,8749.999999999998,1.6666666666666665,0.43309859154929575,2.142857142857143,165.45454545454544,,3.0,2.0,0.41346153846153855,0.4838709677419355,9.500000000000002,2.5,2.875,4.28,22.450000000000003,24.581395348837212,25600.0,4.333333333333334,4.0538461538461545,4.428571428571429,4666.666666666669,,4.6,4.4,3.988235294117648,4.172413793103448,49.40476190476191,4.5,4.575,4.928,24.744999999999997,64.00000000000031,29560.000000000004,4.933333333333333,4.905384615384614,4.942857142857143,25299.999999999985,,4.96,4.9399999999999995,4.898823529411765,4.917241379310345,17000.000000000226,4.95,4.9575
2023-09-25 02:35:29,0.5,12.25,14.534883720930234,8749.999999999998,1.6666666666666665,0.43309859154929575,2.142857142857143,151.06382978723406,,3.0,2.0,0.41346153846153855,0.4838709677419355,9.333333333333334,2.090909090909091,2.454545454545454,4.2,22.450000000000003,24.581395348837212,25600.0,4.333333333333334,4.0538461538461545,4.428571428571429,4500.000000000002,,4.6,4.4,3.988235294117648,4.172413793103448,50.0,4.418181818181818,4.490909090909091,4.92,24.744999999999997,64.00000000000031,29560.000000000004,4.933333333333333,4.905384615384614,4.942857142857143,27133.33333333334,,4.96,4.9399999999999995,4.898823529411765,4.917241379310345,17999.99999999995,4.941818181818182,4.949090909090909
2023-09-25 02:35:34,0.5,4.428571428571429,14.565217391304348,250.0,3.0,0.41944444444444445,2.142857142857143,151.06382978723406,,2.6,2.0,0.41350210970464135,0.4838709677419355,9.375,2.090909090909091,2.454545454545454,4.2,24.25,24.217391304347828,24000.000000000004,7.5,4.009836065573771,4.428571428571429,4500.000000000002,,4.5200000000000005,4.4,3.9883870967741935,4.172413793103448,324.99999999999983,4.418181818181818,4.490909090909091,4.92,47.0,62.99999999999995,29400.0,9.749999999999998,4.900983606557377,4.942857142857143,27133.33333333334,,4.952,4.9399999999999995,4.8988387096774195,4.917241379310345,18600.000000000015,4.941818181818182,4.949090909090909
2023-09-25 02:35:39,0.4814814814814815,5.0,13.823529411764707,250.0,3.0,0.41944444444444445,3.0,151.06382978723406,,2.6,0.5,0.42916666666666664,1.0624999999999998,9.375,1.8571428571428572,2.666666666666667,4.168,25.0,23.470588235294116,24000.000000000004,7.5,4.009836065573771,4.6,4500.000000000002,,4.5200000000000005,4.199999999999999,4.059649122807018,4.2125,324.99999999999983,4.371428571428572,4.533333333333333,4.916799999999999,47.499999999999986,43.16666666666664,29400.0,9.749999999999998,4.900983606557377,4.960000000000001,27133.33333333334,,4.952,4.92,4.927017543859648,4.921250000000001,18600.000000000015,4.937142857142858,4.953333333333333
2023-09-25 02:35:44,1.4516129032258065,5.0,13.823529411764707,250.0,3.0,0.41944444444444445,3.0,147.22222222222223,,2.333333333333333,0.5,0.42916666666666664,1.0624999999999998,9.583333333333334,2.666666666666667,2.7333333333333334,4.290322580645162,25.0,23.470588235294116,24000.000000000004,7.5,4.009836065573771,4.6,244.99999999999994,,4.466666666666667,4.199999999999999,4.059649122807018,4.2125,299.99999999999966,4.533333333333333,4.546666666666667,4.929032258064517,47.499999999999986,43.16666666666664,29400.0,9.749999999999998,4.900983606557377,4.960000000000001,12400.000000000011,,4.946666666666667,4.92,4.927017543859648,4.921250000000001,18399.999999999978,4.953333333333333,4.954666666666666
2023-09-25 02:35:49,1.4516129032258065,4.5,13.670212765957448,3750.0,2.5555555555555554,0.43877551020408156,3.0,147.22222222222223,,3.0,0.5,0.43942731277533037,1.1249999999999996,27.27272727272727,2.666666666666667,2.7333333333333334,4.290322580645162,21.625000000000004,23.755319148936174,24000.000000000004,4.511111111111111,4.098181818181819,4.6,244.99999999999994,,4.6,4.199999999999999,4.090058479532163,4.225,5799.999999999993,4.533333333333333,4.546666666666667,4.929032258064517,24.6625,45.06249999999998,29400.0,4.9511111111111115,4.942545454545455,4.960000000000001,12400.000000000011,,4.96,4.92,4.930058479532163,4.9225,23799.999999999993,4.953333333333333,4.954666666666666
2023-09-25 02:35:54,1.5,4.6,15.0625,3750.0,2.5555555555555554,0.43877551020408156,3.0,147.22222222222223,,3.0,1.5,0.422093023255814,0.48333333333333334,27.27272727272727,3.0,2.2857142857142856,4.3,21.625000000000004,26.071428571428594,24000.000000000004,4.511111111111111,4.098181818181819,4.6,244.99999999999994,,4.6,4.300000000000001,4.01891891891892,4.171428571428571,5799.999999999993,4.6000000000000005,4.457142857142857,4.93,24.6625,47.60714285714283,29400.0,4.9511111111111115,4.942545454545455,4.959999999999999,12400.000000000011,,4.96,4.93,4.901891891891891,4.917142857142856,23799.999999999993,4.96,4.945714285714287
2023-09-25 02:35:59,0.4583333333333334,4.6,15.0625,3750.0,2.5555555555555554,0.43877551020408156,3.0,162.5,,3.0,1.5,0.422093023255814,0.48333333333333334,25.624999999999996,2.8,2.5999999999999996,4.12,21.625000000000004,26.071428571428594,24000.000000000004,4.511111111111111,4.098181818181819,4.6,4833.33333333333,,4.6,4.300000000000001,4.01891891891892,4.171428571428571,5899.999999999994,4.5600000000000005,4.5200000000000005,4.912000000000001,24.6625,47.60714285714283,29400.0,4.9511111111111115,4.942545454545455,4.959999999999999,26719.999999999985,,4.96,4.93,4.901891891891891,4.917142857142856,23899.999999999985,4.956,4.952
2023-09-25 02:36:04,0.4583333333333334,11.250000000000002,15.000000000000002,5000.0,1.5714285714285716,0.403125,3.0,162.5,,3.0,1.5,0.4233490566037736,0.48333333333333334,10.0,2.8,2.5999999999999996,4.12,22.25,26.42857142857146,18000.000000000015,4.314285714285715,3.9469387755102048,4.6,4833.33333333333,,4.6,4.300000000000001,4.02312925170068,4.171428571428571,49.25000000000001,4.5600000000000005,4.5200000000000005,4.912000000000001,24.725,47.642857142857125,28800.0,4.9314285714285715,4.8946938775510205,4.959999999999999,26719.999999999985,,4.96,4.93,4.902312925170067,4.917142857142856,18799.999999999993,4.956,4.952
2023-09-25 02:36:09,0.4807692307692308,12.5,13.666666666666664,5000.0,1.5714285714285716,0.403125,2.6,162.5,,3.0,2.0,0.4760765550239235,1.1818181818181819,10.0,2.5,3.0,4.166666666666666,22.5,24.866666666666667,18000.000000000015,4.314285714285715,3.9469387755102048,4.5200000000000005,4833.33333333333,,4.6,4.4,4.157671957671958,4.236363636363636,49.25000000000001,4.5,4.6,4.916666666666667,24.75,47.375,28800.0,4.9314285714285715,4.8946938775510205,4.952,26719.999999999985,,4.96,4.9399999999999995,4.915767195767195,4.923636363636364,18799.999999999993,4.949999999999999,4.96
2023-09-25 02:36:14,1.214285714285714,12.5,13.666666666666664,5000.0,1.5714285714285716,0.403125,2.6,149.55357142857144,,3.0,2.0,0.4760765550239235,1.1818181818181819,9.75,2.7142857142857144,2.8947368421052633,4.242857142857144,22.5,24.866666666666667,18000.000000000015,4.314285714285715,3.9469387755102048,4.5200000000000005,375.0000000000033,,4.6,4.4,4.157671957671958,4.236363636363636,48.74999999999999,4.542857142857143,4.578947368421053,4.924285714285714,24.75,47.375,28800.0,4.9314285714285715,4.8946938775510205,4.952,23666.66666666666,,4.96,4.9399999999999995,4.915767195767195,4.923636363636364,17799.999999999967,4.954285714285715,4.957894736842105
2023-09-25 02:36:19,1.214285714285714,4.5,14.531249999999996,250.0,2.6,0.3911290322580645,2.6,149.55357142857144,,3.0,2.0,0.4504219409282701,1.1212121212121215,25.0,2.7142857142857144,2.8947368421052633,4.242857142857144,21.5,31.04166666666665,26000.0,4.5200000000000005,3.8914285714285723,4.5200000000000005,375.0000000000033,,4.6,4.4,4.117460317460317,4.224242424242425,4833.33333333333,4.542857142857143,4.578947368421053,4.924285714285714,24.650000000000002,48.10416666666665,29600.000000000004,4.952,4.889142857142858,4.952,23666.66666666666,,4.96,4.9399999999999995,4.930793650793651,4.922424242424243,22800.000000000015,4.954285714285715,4.957894736842105
2023-09-25 02:36:24,0.4741379310344828,5.0,14.787234042553191,250.0,2.6,0.3911290322580645,0.375,149.55357142857144,,3.0,0.5,0.45020746887966806,1.181818181818182,25.0,3.0,2.7894736842105265,4.153846153846153,22.0,28.999999999999996,26000.0,4.5200000000000005,3.8914285714285723,3.8000000000000007,375.0000000000033,,4.6,4.200000000000001,4.116666666666666,4.333333333333335,4833.33333333333,4.6,4.557894736842106,4.915384615384616,24.7,47.89999999999999,29600.000000000004,4.952,4.889142857142858,4.88,23666.66666666666,,4.96,4.92,4.930416666666666,6.750000000000057,22800.000000000015,4.96,4.95578947368421
2023-09-25 02:36:29,0.45161290322580644,5.0,14.787234042553191,250.0,2.6,0.3911290322580645,0.375,140.5,,3.0,0.5,0.45020746887966806,1.181818181818182,20.00000000000001,3.0,2.8095238095238093,4.104000000000001,22.0,28.999999999999996,26000.0,4.5200000000000005,3.8914285714285723,3.8000000000000007,4083.3333333333353,,4.6,4.200000000000001,4.116666666666666,4.333333333333335,5200.000000000005,4.6,4.561904761904762,4.9104,24.7,47.89999999999999,29600.000000000004,4.952,4.889142857142858,4.88,23266.666666666704,,4.96,4.92,4.930416666666666,6.750000000000057,23199.999999999927,4.96,4.956190476190476
2023-09-25 02:36:34,0.45161290322580644,13.0,14.308510638297872,5000.0,2.666666666666667,0.3911917098445596,0.375,140.5,,2.333333333333333,0.5,0.460352422907489,1.181818181818182,9.230769230769232,3.0,2.8095238095238093,4.104000000000001,22.6,24.648936170212764,26000.0,4.533333333333333,3.8917431192660557,3.8000000000000007,4083.3333333333353,,4.466666666666667,4.200000000000001,4.124607329842933,4.333333333333335,48.888888888888886,4.6,4.561904761904762,4.9104,24.76,47.10714285714285,29600.000000000004,4.953333333333333,4.889174311926605,4.88,23266.666666666704,,4.946666666666667,4.92,4.912460732984293,6.750000000000057,18399.999999999978,4.96,4.956190476190476
2023-09-25 02:36:39,1.1538461538461542,4.5,14.43181818181818,5000.0,2.666666666666667,0.3911917098445596,3.0,140.5,,2.333333333333333,2.0,0.44053398058252424,0.475,9.230769230769232,2.5555555555555554,2.466666666666667,4.23076923076923,21.7,23.97727272727272,26000.0,4.533333333333333,3.8917431192660557,4.6,4083.3333333333353,,4.466666666666667,4.4,4.0751592356687905,4.155555555555556,48.888888888888886,4.511111111111111,4.493333333333333,4.923076923076923,24.67,45.624999999999964,29600.000000000004,4.953333333333333,4.889174311926605,4.959999999999999,23266.666666666704,,4.946666666666667,4.9399999999999995,4.907515923566878,4.915555555555557,18399.999999999978,4.9511111111111115,4.949333333333334
timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,istio-ingressgateway_frontend&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,istio-ingressgateway_frontend&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,istio-ingressgateway_frontend&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
