timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 08:00:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:00:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:01:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:02:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:03:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:04:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:05:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:06:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:07:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:08:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 08:09:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:09:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:10:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:11:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:12:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:13:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:14:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:15:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:16:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:17:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:18:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 08:19:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:19:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:20:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:21:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:22:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:23:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:24:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:25:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:26:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:27:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:28:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 08:29:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:29:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 08:30:50,2.0,1.0,2.0,2.0,3.0,1.0
