Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431684,30,,Aggregated,0.200000,0.000000,23000,30000,30000,33000,33000,33000,33000,33000,33000,33000,33000,5,0,23000.0,22170.276579399797,8949.549406999722,33284.776312999384,555.2
1774431685,30,,Aggregated,0.200000,0.000000,23000,30000,30000,33000,33000,33000,33000,33000,33000,33000,33000,5,0,23000.0,22170.276579399797,8949.549406999722,33284.776312999384,555.2
1774431686,30,,Aggregated,0.200000,0.000000,30000,30000,33000,33000,37000,37000,37000,37000,37000,37000,37000,6,0,23000.0,24660.54080233304,8949.549406999722,37111.86191699926,523.0
1774431687,30,,Aggregated,0.200000,0.000000,30000,30000,33000,33000,37000,37000,37000,37000,37000,37000,37000,6,0,23000.0,24660.54080233304,8949.549406999722,37111.86191699926,523.0
1774431688,30,,Aggregated,0.200000,0.000000,30000,30000,33000,33000,37000,37000,37000,37000,37000,37000,37000,6,0,23000.0,24660.54080233304,8949.549406999722,37111.86191699926,523.0
1774431689,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431690,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431691,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431692,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431693,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431694,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431695,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
